Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,Group,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Strain,Tissue
SRR17266439,postnatal 21 days,RNA-Seq,150,187254600,PRJNA789927,SAMN24174458,77574721,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444617,wild type,PN120,NextSeq 500,GSM5741065,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741065,Lung,SRP351417,C57BL/6,lung
SRR17266445,postnatal 21 days,RNA-Seq,150,194170200,PRJNA789927,SAMN24174520,81337510,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444243,wild type,PN120,NextSeq 500,GSM5741003,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741003,Lung,SRP351417,C57BL/6,lung
SRR17266453,postnatal 21 days,RNA-Seq,150,206209800,PRJNA789927,SAMN24174528,86412036,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444235,wild type,PN120,NextSeq 500,GSM5740995,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740995,Lung,SRP351417,C57BL/6,lung
SRR17266455,postnatal 21 days,RNA-Seq,150,175929300,PRJNA789927,SAMN24174530,73346647,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444233,wild type,PN120,NextSeq 500,GSM5740993,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740993,Lung,SRP351417,C57BL/6,lung
SRR17266456,postnatal 21 days,RNA-Seq,150,227074050,PRJNA789927,SAMN24174531,93888877,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444232,wild type,PN120,NextSeq 500,GSM5740992,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740992,Lung,SRP351417,C57BL/6,lung
SRR17266465,postnatal 21 days,RNA-Seq,150,227814900,PRJNA789927,SAMN24174540,93856992,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444223,wild type,PN120,NextSeq 500,GSM5740983,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740983,Lung,SRP351417,C57BL/6,lung
SRR17266466,postnatal 21 days,RNA-Seq,150,165030450,PRJNA789927,SAMN24174541,67642843,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444222,wild type,PN120,NextSeq 500,GSM5740982,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740982,Lung,SRP351417,C57BL/6,lung
SRR17266467,postnatal 21 days,RNA-Seq,150,206881950,PRJNA789927,SAMN24174542,85038428,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444221,wild type,PN120,NextSeq 500,GSM5740981,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740981,Lung,SRP351417,C57BL/6,lung
SRR17266481,postnatal 21 days,RNA-Seq,150,197287200,PRJNA789927,SAMN24174851,80976545,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444504,wild type,PN21,NextSeq 500,GSM5740672,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740672,Lung,SRP351417,C57BL/6,lung
SRR17266483,postnatal 21 days,RNA-Seq,150,236091000,PRJNA789927,SAMN24174376,96774924,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444643,wild type,PN120,NextSeq 500,GSM5741147,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741147,Lung,SRP351417,C57BL/6,lung
SRR17266485,postnatal 21 days,RNA-Seq,150,185321550,PRJNA789927,SAMN24174378,77114855,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444641,wild type,PN120,NextSeq 500,GSM5741145,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741145,Lung,SRP351417,C57BL/6,lung
SRR17266490,postnatal 21 days,RNA-Seq,150,251813250,PRJNA789927,SAMN24174383,103934582,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444636,wild type,PN120,NextSeq 500,GSM5741140,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741140,Lung,SRP351417,C57BL/6,lung
SRR17266492,postnatal 21 days,RNA-Seq,150,228907650,PRJNA789927,SAMN24174385,94668449,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444634,wild type,PN120,NextSeq 500,GSM5741138,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741138,Lung,SRP351417,C57BL/6,lung
SRR17266496,postnatal 21 days,RNA-Seq,150,201300,PRJNA789927,SAMN24174389,165705,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444630,wild type,PN120,NextSeq 500,GSM5741134,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741134,Lung,SRP351417,C57BL/6,lung
SRR17266520,postnatal 21 days,RNA-Seq,150,190967250,PRJNA789927,SAMN24174469,79417164,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444606,wild type,PN120,NextSeq 500,GSM5741054,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741054,Lung,SRP351417,C57BL/6,lung
SRR17266530,postnatal 21 days,RNA-Seq,150,209107200,PRJNA789927,SAMN24174479,87191317,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444596,wild type,PN120,NextSeq 500,GSM5741044,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741044,Lung,SRP351417,C57BL/6,lung
SRR17266536,postnatal 21 days,RNA-Seq,150,206444850,PRJNA789927,SAMN24174485,85461352,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444590,wild type,PN120,NextSeq 500,GSM5741038,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741038,Lung,SRP351417,C57BL/6,lung
SRR17266538,postnatal 21 days,RNA-Seq,150,218430900,PRJNA789927,SAMN24174599,90484102,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444588,wild type,PN120,NextSeq 500,GSM5740924,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740924,Lung,SRP351417,C57BL/6,lung
SRR17266549,postnatal 21 days,RNA-Seq,150,116871600,PRJNA789927,SAMN24174610,46669845,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444577,wild type,PN90,NextSeq 500,GSM5740913,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740913,Lung,SRP351417,C57BL/6,lung
SRR17266554,postnatal 21 days,RNA-Seq,150,260128050,PRJNA789927,SAMN24174615,105989426,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444572,wild type,PN90,NextSeq 500,GSM5740908,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740908,Lung,SRP351417,C57BL/6,lung
SRR17266558,postnatal 21 days,RNA-Seq,150,122505750,PRJNA789927,SAMN24174619,49206267,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444568,wild type,PN90,NextSeq 500,GSM5740904,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740904,Lung,SRP351417,C57BL/6,lung
SRR17266560,postnatal 21 days,RNA-Seq,150,223291050,PRJNA789927,SAMN24174621,91221562,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444566,wild type,PN90,NextSeq 500,GSM5740902,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740902,Lung,SRP351417,C57BL/6,lung
SRR17266563,postnatal 21 days,RNA-Seq,150,220349550,PRJNA789927,SAMN24174624,90265744,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444563,wild type,PN90,NextSeq 500,GSM5740899,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740899,Lung,SRP351417,C57BL/6,lung
SRR17266565,postnatal 21 days,RNA-Seq,150,92853000,PRJNA789927,SAMN24174626,38127906,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444901,wild type,PN90,NextSeq 500,GSM5740897,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740897,Lung,SRP351417,C57BL/6,lung
SRR17266566,postnatal 21 days,RNA-Seq,150,279388200,PRJNA789927,SAMN24174655,113071092,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444560,wild type,PN90,NextSeq 500,GSM5740868,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740868,Lung,SRP351417,C57BL/6,lung
SRR17266574,postnatal 21 days,RNA-Seq,150,198468300,PRJNA789927,SAMN24174663,80554972,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444552,wild type,PN90,NextSeq 500,GSM5740860,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740860,Lung,SRP351417,C57BL/6,lung
SRR17266576,postnatal 21 days,RNA-Seq,150,218252850,PRJNA789927,SAMN24174665,88888973,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444550,wild type,PN90,NextSeq 500,GSM5740858,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740858,Lung,SRP351417,C57BL/6,lung
SRR17266577,postnatal 21 days,RNA-Seq,150,185271150,PRJNA789927,SAMN24174666,75355615,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444549,wild type,PN90,NextSeq 500,GSM5740857,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740857,Lung,SRP351417,C57BL/6,lung
SRR17266599,postnatal 21 days,RNA-Seq,150,63034200,PRJNA789927,SAMN24174744,25461918,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444527,wild type,PN90,NextSeq 500,GSM5740779,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740779,Lung,SRP351417,C57BL/6,lung
SRR17266606,postnatal 21 days,RNA-Seq,150,173427900,PRJNA789927,SAMN24174751,71635182,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444520,wild type,PN90,NextSeq 500,GSM5740772,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740772,Lung,SRP351417,C57BL/6,lung
SRR17266616,postnatal 21 days,RNA-Seq,150,263747400,PRJNA789927,SAMN24174761,106411749,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444510,wild type,PN90,NextSeq 500,GSM5740762,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740762,Lung,SRP351417,C57BL/6,lung
SRR17266619,postnatal 21 days,RNA-Seq,150,12011400,PRJNA789927,SAMN24174764,5103658,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444507,wild type,PN90,NextSeq 500,GSM5740759,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740759,Lung,SRP351417,C57BL/6,lung
SRR17266621,postnatal 21 days,RNA-Seq,150,342113100,PRJNA789927,SAMN24174766,138855818,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444389,wild type,PN90,NextSeq 500,GSM5740757,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740757,Lung,SRP351417,C57BL/6,lung
SRR17266626,postnatal 21 days,RNA-Seq,150,260097750,PRJNA789927,SAMN24174561,106784527,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444938,wild type,PN120,NextSeq 500,GSM5740962,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740962,Lung,SRP351417,C57BL/6,lung
SRR17266627,postnatal 21 days,RNA-Seq,150,205743300,PRJNA789927,SAMN24174562,85915209,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444937,wild type,PN120,NextSeq 500,GSM5740961,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740961,Lung,SRP351417,C57BL/6,lung
SRR17266629,postnatal 21 days,RNA-Seq,150,187699200,PRJNA789927,SAMN24174564,77901752,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444935,wild type,PN120,NextSeq 500,GSM5740959,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740959,Lung,SRP351417,C57BL/6,lung
SRR17266636,postnatal 21 days,RNA-Seq,150,170732850,PRJNA789927,SAMN24174571,71482223,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444928,wild type,PN120,NextSeq 500,GSM5740952,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740952,Lung,SRP351417,C57BL/6,lung
SRR17266637,postnatal 21 days,RNA-Seq,150,196973700,PRJNA789927,SAMN24174572,81542302,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444927,wild type,PN120,NextSeq 500,GSM5740951,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740951,Lung,SRP351417,C57BL/6,lung
SRR17266640,postnatal 21 days,RNA-Seq,150,192055200,PRJNA789927,SAMN24174575,79928572,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444924,wild type,PN120,NextSeq 500,GSM5740948,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740948,Lung,SRP351417,C57BL/6,lung
SRR17266642,postnatal 21 days,RNA-Seq,150,37917750,PRJNA789927,SAMN24174577,15167628,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444922,wild type,PN120,NextSeq 500,GSM5740946,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740946,Lung,SRP351417,C57BL/6,lung
SRR17266650,postnatal 21 days,RNA-Seq,150,226887750,PRJNA789927,SAMN24174585,93439684,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444914,wild type,PN120,NextSeq 500,GSM5740938,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740938,Lung,SRP351417,C57BL/6,lung
SRR17266655,postnatal 21 days,RNA-Seq,150,102275250,PRJNA789927,SAMN24174590,40875391,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444909,wild type,PN120,NextSeq 500,GSM5740933,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740933,Lung,SRP351417,C57BL/6,lung
SRR17266658,postnatal 21 days,RNA-Seq,150,203034600,PRJNA789927,SAMN24174593,84471091,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444906,wild type,PN120,NextSeq 500,GSM5740930,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740930,Lung,SRP351417,C57BL/6,lung
SRR17266661,postnatal 21 days,RNA-Seq,150,68725200,PRJNA789927,SAMN24174596,27325710,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444903,wild type,PN120,NextSeq 500,GSM5740927,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740927,Lung,SRP351417,C57BL/6,lung
SRR17266669,postnatal 21 days,RNA-Seq,150,261056250,PRJNA789927,SAMN24174632,106733045,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444895,wild type,PN90,NextSeq 500,GSM5740891,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740891,Lung,SRP351417,C57BL/6,lung
SRR17266675,postnatal 21 days,RNA-Seq,150,316201800,PRJNA789927,SAMN24174638,127527032,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444889,wild type,PN90,NextSeq 500,GSM5740885,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740885,Lung,SRP351417,C57BL/6,lung
SRR17266676,postnatal 21 days,RNA-Seq,150,1120800,PRJNA789927,SAMN24174639,532628,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444888,wild type,PN90,NextSeq 500,GSM5740884,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740884,Lung,SRP351417,C57BL/6,lung
SRR17266679,postnatal 21 days,RNA-Seq,150,66899550,PRJNA789927,SAMN24174642,27109800,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444885,wild type,PN90,NextSeq 500,GSM5740881,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740881,Lung,SRP351417,C57BL/6,lung
SRR17266685,postnatal 21 days,RNA-Seq,150,56919450,PRJNA789927,SAMN24174648,22976539,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444879,wild type,PN90,NextSeq 500,GSM5740875,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740875,Lung,SRP351417,C57BL/6,lung
SRR17266690,postnatal 21 days,RNA-Seq,150,155500200,PRJNA789927,SAMN24174653,63716536,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444874,wild type,PN90,NextSeq 500,GSM5740870,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740870,Lung,SRP351417,C57BL/6,lung
SRR17266703,postnatal 21 days,RNA-Seq,150,76102650,PRJNA789927,SAMN24174694,30591408,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444861,wild type,PN90,NextSeq 500,GSM5740829,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740829,Lung,SRP351417,C57BL/6,lung
SRR17266705,postnatal 21 days,RNA-Seq,150,139755300,PRJNA789927,SAMN24174696,55889568,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444859,wild type,PN90,NextSeq 500,GSM5740827,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740827,Lung,SRP351417,C57BL/6,lung
SRR17266708,postnatal 21 days,RNA-Seq,150,244017750,PRJNA789927,SAMN24174699,101825739,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444856,wild type,PN90,NextSeq 500,GSM5740824,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740824,Lung,SRP351417,C57BL/6,lung
SRR17266711,postnatal 21 days,RNA-Seq,150,168648900,PRJNA789927,SAMN24174702,67387574,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444853,wild type,PN90,NextSeq 500,GSM5740821,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740821,Lung,SRP351417,C57BL/6,lung
SRR17266718,postnatal 21 days,RNA-Seq,150,303842850,PRJNA789927,SAMN24174709,124029139,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444846,wild type,PN90,NextSeq 500,GSM5740814,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740814,Lung,SRP351417,C57BL/6,lung
SRR17266719,postnatal 21 days,RNA-Seq,150,198332100,PRJNA789927,SAMN24174710,79800831,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444417,wild type,PN90,NextSeq 500,GSM5740813,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740813,Lung,SRP351417,C57BL/6,lung
SRR17266720,postnatal 21 days,RNA-Seq,150,156191400,PRJNA789927,SAMN24174823,63940177,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444844,wild type,PN21,NextSeq 500,GSM5740700,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740700,Lung,SRP351417,C57BL/6,lung
SRR17266726,postnatal 21 days,RNA-Seq,150,161261250,PRJNA789927,SAMN24174829,66063309,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444838,wild type,PN21,NextSeq 500,GSM5740694,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740694,Lung,SRP351417,C57BL/6,lung
SRR17266742,postnatal 21 days,RNA-Seq,150,142735950,PRJNA789927,SAMN24174845,58608308,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444822,wild type,PN21,NextSeq 500,GSM5740678,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740678,Lung,SRP351417,C57BL/6,lung
SRR17266745,postnatal 21 days,RNA-Seq,150,158908800,PRJNA789927,SAMN24174848,65049081,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444819,wild type,PN21,NextSeq 500,GSM5740675,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740675,Lung,SRP351417,C57BL/6,lung
SRR17266747,postnatal 21 days,RNA-Seq,150,222262200,PRJNA789927,SAMN24174850,91367894,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444505,wild type,PN21,NextSeq 500,GSM5740673,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740673,Lung,SRP351417,C57BL/6,lung
SRR17266749,postnatal 21 days,RNA-Seq,150,297714900,PRJNA789927,SAMN24174880,121948388,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444815,wild type,PN21,NextSeq 500,GSM5740643,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740643,Lung,SRP351417,C57BL/6,lung
SRR17266752,postnatal 21 days,RNA-Seq,150,190283250,PRJNA789927,SAMN24174883,78192896,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444812,wild type,PN21,NextSeq 500,GSM5740640,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740640,Lung,SRP351417,C57BL/6,lung
SRR17266760,postnatal 21 days,RNA-Seq,150,112347300,PRJNA789927,SAMN24174891,45779268,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444804,wild type,PN21,NextSeq 500,GSM5740632,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740632,Lung,SRP351417,C57BL/6,lung
SRR17266764,postnatal 21 days,RNA-Seq,150,175119750,PRJNA789927,SAMN24174895,71663494,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444800,wild type,PN21,NextSeq 500,GSM5740628,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740628,Lung,SRP351417,C57BL/6,lung
SRR17266767,postnatal 21 days,RNA-Seq,150,217932900,PRJNA789927,SAMN24174898,89712585,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444797,wild type,PN21,NextSeq 500,GSM5740625,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740625,Lung,SRP351417,C57BL/6,lung
SRR17266773,postnatal 21 days,RNA-Seq,150,215414550,PRJNA789927,SAMN24174904,89834029,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444791,wild type,PN21,NextSeq 500,GSM5740619,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740619,Lung,SRP351417,C57BL/6,lung
